Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","1995","1995","tonnes","2080000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","1996","1996","tonnes","2091630","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","1997","1997","tonnes","2268130","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","1998","1998","tonnes","2229820","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","1999","1999","tonnes","2333670","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2000","2000","tonnes","2763400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2001","2001","tonnes","2651490","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2002","2002","tonnes","2126783","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2003","2003","tonnes","2159694","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2004","2004","tonnes","1330768","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2005","2005","tonnes","1275810","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2006","2006","tonnes","1334767","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2007","2007","tonnes","1085260","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2008","2008","tonnes","1282275","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2009","2009","tonnes","1176587","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2010","2010","tonnes","1210007","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2011","2011","tonnes","1088319","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2012","2012","tonnes","1073885","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2013","2013","tonnes","1165878","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2014","2014","tonnes","1137430","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2015","2015","tonnes","1091734","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2016","2016","tonnes","1195363","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2017","2017","tonnes","1248997","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","1061318","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2019","2019","tonnes","1300067","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","358","Cabbages and other brassicas","2020","2020","tonnes","1376213","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","101","Canary seed","1980","1980","ha","21000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","101","Canary seed","1981","1981","ha","30000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","101","Canary seed","1982","1982","ha","48000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","101","Canary seed","1983","1983","ha","58000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","101","Canary seed","1984","1984","ha","38000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","101","Canary seed","1985","1985","ha","31500","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","101","Canary seed","1986","1986","ha","89200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","101","Canary seed","1987","1987","ha","82900","A","Aggregate, may include official, semi-official, estimated or calculated data"
